account_id,campaign_name,adset_name,ad_name,ad_id,date,spends,impressions,video_view,post,comment,post_reaction,landing_page_view,link_click,page_engagement,post_engagement,offsite_conversion.fb_pixel_lead,leadgen.other,created_at,updated_at
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Radius,Ad - 1310,23845905261900673,2020-11-08,203,1934,,,,,,16,16,16,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Interest - Real Estate Generic,Ad - 1310,23845905261910673,2020-11-08,2455,24908,,,,4,,204,208,208,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Custom Data Lookalike,Ad - 1310,23845905261930673,2020-11-08,389,2356,,,,,,19,19,19,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Radius,Ad - 1310,23845905261900673,2020-11-22,296,2040,,,,,,17,17,17,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Interest - Real Estate Generic,Ad - 1310,23845905261910673,2020-11-22,1934,16272,,,,4,,144,148,148,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Custom Data Lookalike,Ad - 1310,23845905261930673,2020-11-22,800,3559,,,,,,42,42,42,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Radius,Ad - 1310,23845905261900673,2020-11-21,286,2267,,,,,,16,16,16,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Radius,Ad - 1310,23845905261900673,2020-10-28,235,1662,,,,2,,15,17,17,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Interest - Real Estate Generic,Ad - 1310,23845905261910673,2020-10-28,2116,13147,,,,8,,106,114,114,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Custom Data Lookalike,Ad - 1310,23845905261930673,2020-10-28,635,3009,,,,6,,27,32,32,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Godrej 101 #38v|3f7-leadgen_ri,Property Portals,1912 Ad,23846342199800673,2021-04-21,280,2952,,,,,,33,33,33,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Godrej 101 #38v|3f7-leadgen_ri,Luxury + Real Estate,1912 Ad – Copy,23846342351650673,2021-04-21,274,2686,,,,3,,12,15,15,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Godrej 101 #38v|3f7-leadgen_ri,Radius,1912 Ad – Copy,23846342351660673,2021-04-21,70,850,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Godrej 101 #38v|3f7-leadgen_ri,Interest - Real Estate Generic,1912 Ad – Copy,23846342351670673,2021-04-21,877,14226,,,,4,,104,108,108,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Emaar Palm Select - #leadgen_ri:1691,Luxury + Real Estate,1912 Ad,23846342386430673,2021-04-21,99,1098,,,,,,15,15,15,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Emaar Palm Select - #leadgen_ri:1691,Custom Data Lookalike,1912 Ad – Copy,23846342407970673,2021-04-21,271,1706,,,,1,,22,22,22,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Emaar Palm Select - #leadgen_ri:1691,Property Portals,1912 Ad – Copy,23846342407980673,2021-04-21,85,860,,,,1,,9,10,10,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Emaar Palm Select - #leadgen_ri:1691,Radius,1912 Ad – Copy,23846342408010673,2021-04-21,63,583,,1,,,,7,8,8,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Emaar Palm Select - #leadgen_ri:1691,Interest - Real Estate Generic,1912 Ad – Copy,23846342408040673,2021-04-21,979,9957,,,,9,,107,113,113,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Interest - Real Estate Generic,Ad - 1310,23845905261910673,2020-11-21,2321,21679,,,,3,,190,193,193,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Custom Data Lookalike,Ad - 1310,23845905261930673,2020-11-21,885,4622,,,,3,,42,45,45,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Radius,Ad - 1310,23845905261900673,2020-11-09,220,2479,,,,,,25,25,25,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Interest - Real Estate Generic,Ad - 1310,23845905261910673,2020-11-09,2284,24324,,,,5,,194,199,199,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Birla Navya - #2i8|2ms-leadgen_ri,Custom Data Lookalike,Ad - 1310,23845905261930673,2020-11-09,447,2569,,,,1,,22,23,23,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Godrej 101 #38v|3f7-leadgen_ri,Property Portals,1912 Ad,23846342199800673,2020-12-24,626,1579,,,,2,,16,17,17,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Godrej 101 #38v|3f7-leadgen_ri,Luxury + Real Estate,1912 Ad – Copy,23846342351650673,2020-12-24,226,953,,,,2,,3,5,5,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Godrej 101 #38v|3f7-leadgen_ri,Radius,1912 Ad – Copy,23846342351660673,2020-12-24,56,199,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Godrej 101 #38v|3f7-leadgen_ri,Interest - Real Estate Generic,1912 Ad – Copy,23846342351670673,2020-12-24,1084,4460,,,,5,,37,42,42,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Emaar Palm Select - #leadgen_ri:1691,Luxury + Real Estate,1912 Ad,23846342386430673,2020-12-24,64,227,,,,,,4,5,5,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
